row_type,session_id,run_id,agent_type,analyze_target,episode,winner,result_for_analyzed,duration_sec,agent_a_final_hp,agent_b_final_hp,attack_count,block_count,dodge_count,move_toward_count,move_back_count,move_side_count,total_action_count,attack_ratio_percent,block_ratio_percent,dodge_ratio_percent,move_toward_ratio_percent,move_back_ratio_percent,move_side_ratio_percent
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",64,"A","loss",12.697,100.000,0.000,0,0,0,69,69,28,166,0.000,0.000,0.000,41.566,41.566,16.867
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",65,"A","loss",12.676,100.000,0.000,0,0,0,70,69,33,172,0.000,0.000,0.000,40.698,40.116,19.186
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",66,"A","loss",12.668,100.000,0.000,0,0,0,70,70,32,172,0.000,0.000,0.000,40.698,40.698,18.605
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",67,"A","loss",12.739,100.000,0.000,0,0,0,69,68,33,170,0.000,0.000,0.000,40.588,40.000,19.412
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",68,"A","loss",12.719,100.000,0.000,0,0,0,62,62,26,150,0.000,0.000,0.000,41.333,41.333,17.333
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",69,"A","loss",12.703,100.000,0.000,0,0,0,68,68,33,169,0.000,0.000,0.000,40.237,40.237,19.527
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",70,"A","loss",12.739,100.000,0.000,0,0,0,68,68,34,170,0.000,0.000,0.000,40.000,40.000,20.000
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",71,"A","loss",12.709,100.000,0.000,0,0,0,70,70,31,171,0.000,0.000,0.000,40.936,40.936,18.129
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",72,"A","loss",12.766,100.000,0.000,0,0,0,69,69,39,177,0.000,0.000,0.000,38.983,38.983,22.034
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",73,"A","loss",12.691,100.000,0.000,0,0,0,74,73,27,174,0.000,0.000,0.000,42.529,41.954,15.517
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",74,"A","loss",12.698,100.000,0.000,0,0,0,70,69,34,173,0.000,0.000,0.000,40.462,39.884,19.653
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",75,"A","loss",12.722,100.000,0.000,0,0,0,59,59,36,154,0.000,0.000,0.000,38.312,38.312,23.377
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",76,"A","loss",12.713,100.000,0.000,0,0,0,69,69,34,172,0.000,0.000,0.000,40.116,40.116,19.767
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",77,"A","loss",12.689,100.000,0.000,0,0,0,70,70,32,172,0.000,0.000,0.000,40.698,40.698,18.605
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",78,"A","loss",12.745,100.000,0.000,0,0,0,73,73,29,175,0.000,0.000,0.000,41.714,41.714,16.571
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",79,"A","loss",12.780,100.000,0.000,0,0,0,71,71,30,172,0.000,0.000,0.000,41.279,41.279,17.442
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",80,"A","loss",12.666,100.000,0.000,0,0,0,69,67,33,169,0.000,0.000,0.000,40.828,39.645,19.527
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",81,"A","loss",12.747,100.000,0.000,0,0,0,71,71,28,170,0.000,0.000,0.000,41.765,41.765,16.471
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",82,"A","loss",12.705,100.000,0.000,0,0,0,69,69,31,169,0.000,0.000,0.000,40.828,40.828,18.343
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",83,"A","loss",12.678,100.000,0.000,0,0,0,71,71,32,174,0.000,0.000,0.000,40.805,40.805,18.391
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",84,"A","loss",12.681,100.000,0.000,0,0,0,70,70,32,172,0.000,0.000,0.000,40.698,40.698,18.605
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",85,"A","loss",12.702,100.000,0.000,0,0,0,68,67,35,170,0.000,0.000,0.000,40.000,39.412,20.588
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",86,"A","loss",12.695,100.000,0.000,0,0,0,73,73,26,172,0.000,0.000,0.000,42.442,42.442,15.116
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",87,"A","loss",12.718,100.000,0.000,0,0,0,68,67,32,167,0.000,0.000,0.000,40.719,40.120,19.162
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",88,"A","loss",12.732,100.000,0.000,0,0,0,73,73,28,174,0.000,0.000,0.000,41.954,41.954,16.092
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",89,"A","loss",12.749,100.000,0.000,0,0,0,72,72,33,177,0.000,0.000,0.000,40.678,40.678,18.644
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",90,"A","loss",12.733,100.000,0.000,0,0,0,60,59,21,140,0.000,0.000,0.000,42.857,42.143,15.000
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",91,"A","loss",12.718,100.000,0.000,0,0,0,68,68,37,173,0.000,0.000,0.000,39.306,39.306,21.387
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",92,"A","loss",12.686,100.000,0.000,0,0,0,71,71,29,171,0.000,0.000,0.000,41.520,41.520,16.959
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",93,"A","loss",12.698,100.000,0.000,0,0,0,71,71,32,174,0.000,0.000,0.000,40.805,40.805,18.391
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",94,"A","loss",12.730,100.000,0.000,0,0,0,71,71,31,173,0.000,0.000,0.000,41.040,41.040,17.919
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",95,"A","loss",12.726,100.000,0.000,0,0,0,72,72,27,171,0.000,0.000,0.000,42.105,42.105,15.789
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",96,"A","loss",12.724,100.000,0.000,0,0,0,70,70,34,174,0.000,0.000,0.000,40.230,40.230,19.540
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",97,"A","loss",12.727,100.000,0.000,0,0,0,69,69,32,170,0.000,0.000,0.000,40.588,40.588,18.824
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",98,"A","loss",12.849,100.000,0.000,0,0,0,66,65,27,158,0.000,0.000,0.000,41.772,41.139,17.089
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",99,"A","loss",12.714,100.000,0.000,0,0,0,73,73,30,176,0.000,0.000,0.000,41.477,41.477,17.045
"EPISODE","20260609_183545","defender_RL_v1","RL","AgentB",100,"A","loss",12.729,100.000,0.000,0,0,0,69,69,33,171,0.000,0.000,0.000,40.351,40.351,19.298
"SUMMARY","20260609_183545","defender_RL_v1","RL","AgentB","ALL",,0,12.720,100.000,0.000,0,0,0,6838,6808,3110,16756,0.000,0.000,0.000,40.809,40.630,18.561
