row_type,session_id,run_id,agent_type,analyze_target,episode,winner,result_for_analyzed,duration_sec,agent_a_final_hp,agent_b_final_hp,attack_count,block_count,dodge_count,move_toward_count,move_back_count,move_side_count,total_action_count,attack_ratio_percent,block_ratio_percent,dodge_ratio_percent,move_toward_ratio_percent,move_back_ratio_percent,move_side_ratio_percent
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",68,"A","win",22.248,100.000,0.000,8,7,0,13,5,5,38,21.053,18.421,0.000,34.211,13.158,13.158
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",69,"TimeoutDraw","timeout",60.071,100.000,60.000,16,12,0,54,34,12,128,12.500,9.375,0.000,42.188,26.563,9.375
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",70,"A","win",32.861,100.000,0.000,12,10,0,25,7,8,62,19.355,16.129,0.000,40.323,11.290,12.903
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",71,"TimeoutDraw","timeout",60.032,80.000,20.000,17,12,0,52,39,9,129,13.178,9.302,0.000,40.310,30.233,6.977
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",72,"A","win",36.190,100.000,0.000,13,12,0,27,19,9,80,16.250,15.000,0.000,33.750,23.750,11.250
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",73,"TimeoutDraw","timeout",60.051,100.000,80.000,17,16,0,53,38,16,140,12.143,11.429,0.000,37.857,27.143,11.429
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",74,"A","win",32.693,100.000,0.000,12,10,0,19,10,5,56,21.429,17.857,0.000,33.929,17.857,8.929
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",75,"TimeoutDraw","timeout",60.053,80.000,40.000,17,12,0,53,47,16,145,11.724,8.276,0.000,36.552,32.414,11.034
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",76,"A","win",27.212,100.000,0.000,10,8,0,21,11,6,56,17.857,14.286,0.000,37.500,19.643,10.714
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",77,"TimeoutDraw","timeout",60.122,100.000,40.000,18,15,0,58,37,24,152,11.842,9.868,0.000,38.158,24.342,15.789
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",78,"A","win",38.330,100.000,0.000,14,12,0,32,16,9,83,16.867,14.458,0.000,38.554,19.277,10.843
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",79,"TimeoutDraw","timeout",60.080,80.000,20.000,17,13,0,43,35,13,121,14.050,10.744,0.000,35.537,28.926,10.744
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",80,"A","win",32.111,100.000,0.000,12,10,0,22,10,7,61,19.672,16.393,0.000,36.066,16.393,11.475
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",81,"TimeoutDraw","timeout",60.091,100.000,40.000,18,15,0,51,34,15,133,13.534,11.278,0.000,38.346,25.564,11.278
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",82,"A","win",24.560,100.000,0.000,9,7,0,14,10,5,45,20.000,15.556,0.000,31.111,22.222,11.111
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",83,"A","win",34.536,100.000,0.000,12,11,0,22,13,6,64,18.750,17.188,0.000,34.375,20.313,9.375
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",84,"TimeoutDraw","timeout",60.139,100.000,20.000,20,16,0,44,30,11,121,16.529,13.223,0.000,36.364,24.793,9.091
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",85,"A","win",29.992,80.000,0.000,11,10,0,21,10,6,58,18.966,17.241,0.000,36.207,17.241,10.345
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",86,"TimeoutDraw","timeout",60.101,100.000,40.000,17,13,0,56,43,22,151,11.258,8.609,0.000,37.086,28.477,14.570
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",87,"A","win",16.740,100.000,0.000,6,5,0,11,7,4,33,18.182,15.152,0.000,33.333,21.212,12.121
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",88,"A","win",30.337,80.000,0.000,11,10,0,21,6,6,54,20.370,18.519,0.000,38.889,11.111,11.111
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",89,"TimeoutDraw","timeout",60.143,80.000,20.000,16,14,0,45,31,13,119,13.445,11.765,0.000,37.815,26.050,10.924
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",90,"TimeoutDraw","timeout",60.033,100.000,20.000,16,13,0,54,41,10,134,11.940,9.701,0.000,40.299,30.597,7.463
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",91,"A","win",21.790,100.000,0.000,8,7,0,17,7,4,43,18.605,16.279,0.000,39.535,16.279,9.302
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",92,"TimeoutDraw","timeout",60.020,100.000,20.000,17,13,0,49,38,11,128,13.281,10.156,0.000,38.281,29.688,8.594
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",93,"A","win",21.426,100.000,0.000,8,7,0,11,5,5,36,22.222,19.444,0.000,30.556,13.889,13.889
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",94,"A","win",47.553,80.000,0.000,17,15,0,33,18,7,90,18.889,16.667,0.000,36.667,20.000,7.778
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",95,"A","win",15.997,100.000,0.000,6,5,0,9,3,5,28,21.429,17.857,0.000,32.143,10.714,17.857
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",96,"TimeoutDraw","timeout",60.138,100.000,80.000,20,16,0,49,33,8,126,15.873,12.698,0.000,38.889,26.190,6.349
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",97,"TimeoutDraw","timeout",60.005,80.000,40.000,20,18,0,50,25,12,125,16.000,14.400,0.000,40.000,20.000,9.600
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",98,"TimeoutDraw","timeout",60.008,100.000,40.000,17,11,0,61,46,14,149,11.409,7.383,0.000,40.940,30.872,9.396
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",99,"A","win",29.891,100.000,0.000,11,9,0,23,8,6,57,19.298,15.789,0.000,40.351,14.035,10.526
"EPISODE","20260609_132909","Attack_RL_10_1","RL","AgentA",100,"A","win",16.130,100.000,0.000,6,5,0,10,5,4,30,20.000,16.667,0.000,33.333,16.667,13.333
"SUMMARY","20260609_132909","Attack_RL_10_1","RL","AgentA","ALL",,72,36.533,95.400,10.600,1140,934,0,2594,1560,750,6978,16.337,13.385,0.000,37.174,22.356,10.748
